Company,TypeName,Inches,touchscreen,ipspanel,retinadisplay,resolution_width,resolution_height,cpu_brand,cpu_name,cpu_speed,Ram,Memory,hdd,ssd,flashstorage,hybrid,gpu_brand,gpu_name,OpSys,Weight_kg,Price,Price_VND
16,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.5,51841,15085731
7,0,13.3,1,1,0,1366,768,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.58,44574,12971034
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.8,4,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,2.4,53227,15489057
15,4,15,0,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.17,90523,26342193
10,0,13.3,1,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.37,103896,30233736
4,1,17.3,0,1,0,1920,1080,1, geforce gtx 1070,2.8,32,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,4.42,167779,48823689
6,4,12.3,1,0,0,2400,1600,1, hd graphics 615,1.2,8,256GB SSD,0,256,0,0,2, hd graphics 615,2,1.1,83064,24171624
4,1,17.3,0,0,0,2560,1440,1, geforce gtx 1080,2.7,16,512GB SSD +  1TB HDD,1024,512,0,0,3, geforce gtx 1080,3,4.36,146946,42761286
4,4,15.6,0,0,0,1920,1080,1, uhd graphics 620,1.9,16,512GB SSD +  256GB SSD,0,512,0,0,2, uhd graphics 620,3,1.88,85672,24930552
7,3,15.6,0,0,0,1366,768,0, radeon r7 graphics,2.5,8,2TB HDD,2048,0,0,0,0, radeon r7 graphics,3,2.04,33513,9752283
0,2,11.6,0,0,0,1366,768,1, hd graphics,1.6,4,32GB Flash Storage,0,0,32,0,2, hd graphics,3,1.4,14332,4170612
0,3,14,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.56,48059,13985169
10,3,15.6,0,0,0,1920,1080,1, geforce 920mx,2.5,6,256GB SSD,0,256,0,0,3, geforce 920mx,3,2.4,37030,10775730
0,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,4.2,122491,35644881
7,0,11.6,1,0,0,1366,768,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,2,1.4,32767,9535197
16,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.1,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,2.1,26533,7721103
4,1,15.6,0,0,0,3840,2160,1, geforce gtx 1050 ti,2.8,16,512GB SSD,0,512,0,0,3, geforce gtx 1050 ti,3,2.62,89457,26031987
4,5,15.6,0,0,0,1920,1080,1, quadro m620,2.8,8,1TB HDD,1024,0,0,0,3, quadro m620,3,2.23,94732,27567012
2,4,13.3,0,1,0,3200,1800,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.2,60153,17504523
4,0,13.3,1,0,0,3200,1800,1, hd graphics 615,1.3,16,512GB SSD,0,512,0,0,2, hd graphics 615,3,1.22,101179,29443089
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,256GB SSD,0,256,0,0,3, geforce gtx 1050,3,2.62,52481,15271971
0,0,11.6,1,1,0,1366,768,1, hd graphics 400,1.6,4,32GB Flash Storage,0,0,32,0,2, hd graphics 400,2,1.25,20193,5876163
10,4,14,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.32,79867,23241297
7,1,17.3,0,1,0,1920,1080,1, geforce gtx 965m,2.3,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 965m,3,2.75,74539,21690849
7,3,15.6,0,0,0,1920,1080,1, radeon 530,2.7,8,1TB HDD,1024,0,0,0,0, radeon 530,3,2.1,39694,11550954
10,4,14,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.32,95851,27892641
10,0,14,1,0,0,1920,1080,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.38,93187,27117417
2,1,15.6,0,0,0,1920,1080,1, geforce gtx1060,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx1060,3,2.24,71342,20760522
10,3,15.6,0,0,0,1920,1080,1, geforce 920m,2.5,4,1TB HDD,1024,0,0,0,3, geforce 920m,3,2.4,32448,9442368
4,3,13.3,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.65,45235,13163385
10,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.38,56210,16357110
4,4,14,1,0,0,2560,1440,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.5,104588,30435108
16,3,15.6,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2,67026,19504566
2,3,17.3,0,0,0,1600,900,1, geforce 920mx,1.6,4,1TB HDD,1024,0,0,0,3, geforce 920mx,3,2.8,28238,8217258
4,1,17.3,0,0,0,3840,2160,1, geforce gtx 1070,2.8,32,1TB SSD +  1TB HDD,1024,1024,0,0,3, geforce gtx 1070,3,4.36,194973,56737143
17,3,14,0,0,0,1920,1080,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,3,1.22,10811,3146001
2,3,15.6,0,1,0,3840,2160,1, geforce gtx 960m,2.7,8,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 960m,3,2,69211,20140401
11,1,17.3,0,1,0,3840,2160,1, geforce gtx 1060,2.6,16,512GB SSD +  2TB HDD,2048,512,0,0,3, geforce gtx 1060,3,2.43,141139,41071449
10,3,15.6,0,0,0,1920,1080,1, radeon r5 m430,2,4,1TB HDD,1024,0,0,0,0, radeon r5 m430,3,2.2,25521,7426611
4,1,17.3,0,0,0,1920,1080,1, geforce gtx 1070,2.6,32,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1070,3,4.42,149184,43412544
10,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.9,23976,6977016
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.31,59887,17427117
7,1,17.3,0,1,0,1920,1080,1, radeon rx 580,2.8,12,1TB HDD,1024,0,0,0,0, radeon rx 580,3,3.74,93187,27117417
0,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.23,32980,9597180
0,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,128GB SSD,0,128,0,0,2, hd graphics 520,0,2.1,21951,6387741
16,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.95,62870,18295170
16,3,15.6,0,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2,73953,21520323
12,3,13.3,0,1,0,1920,1080,1, hd graphics 500,1.1,4,32GB SSD,0,32,0,0,2, hd graphics 500,3,1.2,19660,5721060
10,0,13.3,1,1,0,1920,1080,1, hd graphics 620,2.7,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.37,104962,30543942
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050 ti,3,2.7,71847,20907477
16,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.2,59620,17349420
10,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.65,78055,22714005
2,4,13.3,0,1,0,1920,1080,1, geforce 940m,2.3,8,512GB SSD,0,512,0,0,3, geforce 940m,3,1.45,54665,15907515
4,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.18,42358,12326178
0,3,13.3,0,0,0,1366,768,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.6,34898,10155318
10,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.4,4,180GB SSD,0,180,0,0,2, hd graphics 620,3,1.44,39161,11395851
13,4,13.5,1,0,0,2256,1504,1, iris plus graphics 640,2.8,8,256GB SSD,0,256,0,0,2, iris plus graphics 640,3,1.25,99519,28960029
7,0,13.3,1,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.28,121319,35303829
10,0,15.6,1,0,0,1920,1080,1, radeon r7 m460,2.5,8,256GB SSD,0,256,0,0,0, radeon r7 m460,3,2.08,51096,14868936
2,1,17.3,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,2.73,109219,31782729
2,1,15.6,0,1,0,1920,1080,1, geforce gtx 1060,2.5,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.3,87859,25566969
11,1,17.3,0,0,0,1920,1080,1, geforce gtx 1070,2.8,16,512GB SSD +  1TB HDD,1024,512,0,0,3, geforce gtx 1070,3,2.9,128671,37443261
10,0,11.3,1,1,0,1920,1080,1, hd graphics 515,1.2,8,256GB SSD,0,256,0,0,2, hd graphics 515,3,1.1,69211,20140401
16,3,13.3,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.05,78588,22869108
2,3,17.3,0,0,0,1366,768,1, geforce 920mx,1.1,4,1TB HDD,1024,0,0,0,3, geforce 920mx,3,2.8,25060,7292460
1,4,12,0,1,1,2304,1440,1, hd graphics 5300,1.2,8,512GB Flash Storage,0,0,512,0,2, hd graphics 5300,1,0.92,62071,18062661
10,3,15.6,0,0,0,1920,1080,1, radeon r5 m430,2.5,8,128GB SSD +  1TB HDD,1024,128,0,0,0, radeon r5 m430,3,1.9,43580,12681780
10,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,1.9,26102,7595682
7,4,14,0,0,0,1920,1080,1, hd graphics 520,2.5,8,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.54,78215,22760565
10,1,15.6,0,1,0,1920,1080,0, radeon r9 m385,2.1,16,512GB SSD +  1TB HDD,1024,512,0,0,0, radeon r9 m385,3,2.5,53227,15489057
15,4,15,0,0,0,1920,1080,1, geforce 940mx,2.7,16,256GB SSD,0,256,0,0,3, geforce 940mx,3,1.23,98515,28667865
0,0,13.3,1,1,0,1920,1080,1, uhd graphics 620,1.6,1,256GB SSD,0,256,0,0,2, uhd graphics 620,3,1.6,53227,15489057
7,3,15.6,0,1,0,1920,1080,1, geforce 930mx,2.7,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce 930mx,3,2.04,52161,15178851
2,0,12.5,1,0,0,1920,1080,1, hd graphics 515,0.9,4,64GB Flash Storage,0,0,64,0,2, hd graphics 515,2,1.2,35644,10372404
15,4,13.3,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,0.81,79867,23241297
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1050 ti,3,2.62,78801,22931091
7,3,15.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,128GB SSD,0,128,0,0,2, hd graphics 400,3,1.86,15931,4635921
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050ti,2.8,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050ti,0,2.62,49497,14403627
7,3,15.6,0,0,0,1920,1080,1, radeon 520,2,4,128GB SSD +  1TB HDD,1024,128,0,0,0, radeon 520,3,2.1,26587,7736817
4,0,13.3,1,0,0,1920,1080,1, hd graphics 620,2.4,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,1.71,34579,10062489
4,1,15.6,1,1,0,3840,2160,1, geforce gtx 960m,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.72,58555,17039505
9,4,15.6,1,1,0,1920,1080,1, hd graphics 620,2.7,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.08,111835,32543985
10,3,14,0,0,0,1366,768,1, hd graphics 520,2.3,4,508GB Hybrid,0,0,0,508,2, hd graphics 520,3,1.7,53387,15535617
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1060,3,1.8,111594,32473854
7,3,15.6,0,0,0,1920,1080,1, geforce 930mx,2.7,8,1TB HDD,1024,0,0,0,3, geforce 930mx,3,2.04,47952,13954032
16,4,13.3,1,0,0,1920,1080,1, hd graphics 520,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 520,3,1.36,100007,29102037
7,2,12.5,0,0,0,1920,1080,1, hd graphics 620,2.7,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.26,79014,22993074
10,4,14,0,1,0,1920,1080,1, hd graphics 620,2.7,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.13,133147,38745777
10,3,15.6,0,0,0,1920,1080,1, uhd graphics 620,1.6,4,256GB SSD,0,256,0,0,2, uhd graphics 620,3,1.8,44169,12853179
4,3,15.6,0,0,0,1366,768,1, radeon r7 m445,2.5,8,1TB HDD,1024,0,0,0,0, radeon r7 m445,0,2.32,31410,9140310
0,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,2.4,21887,6369117
2,0,15.6,1,0,0,3840,2160,1, geforce gtx 950m,2.7,16,512GB SSD +  2TB HDD,2048,512,0,0,3, geforce gtx 950m,3,2.3,95851,27892641
10,3,15.6,0,0,0,1366,768,1, hd graphics 500,1.1,4,128GB SSD,0,128,0,0,2, hd graphics 500,3,1.9,14419,4195929
15,4,13.3,1,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.31,85195,24791745
11,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,256GB SSD,0,256,0,0,3, geforce gtx 1050,3,2.4,63883,18589953
4,3,15.6,0,0,0,1366,768,1, radeon r5 m420x,2,4,1TB HDD,1024,0,0,0,0, radeon r5 m420x,3,2.18,32714,9519774
4,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.7,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce 940mx,3,2,64309,18713919
2,1,15.6,0,0,0,1920,1080,1, geforce gtx 1060,2.8,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.1,101179,29443089
4,3,15.6,0,0,0,1920,1080,1, geforce gt 940mx,2.7,8,1TB HDD,1024,0,0,0,3, geforce gt 940mx,3,1.98,51202,14899782
10,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.3,71875,20915625
2,1,17.3,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1050 ti,3,2.99,93187,27117417
10,3,15.6,0,0,0,1920,1080,1, geforce 920mx ,2,4,1TB HDD,1024,0,0,0,3, geforce 920mx ,3,2.2,30849,8977059
10,4,14,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB Flash Storage,0,0,256,0,2, hd graphics 620,3,1.13,99900,29070900
4,3,15.6,0,0,0,1920,1080,1, radeon r5 m420,2.5,8,256GB SSD,0,256,0,0,0, radeon r5 m420,3,2.18,42081,12245571
0,3,15.6,0,0,0,1366,768,1, hd graphics 505,1.1,4,1TB HDD,1024,0,0,0,2, hd graphics 505,0,2.1,15877,4620207
0,3,15.6,0,1,0,1920,1080,1, hd graphics,1.5,4,16GB Flash Storage,0,0,16,0,2, hd graphics,2,2.2,19128,5566248
2,3,13.3,0,0,0,3200,1800,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.4,61272,17830152
4,0,15.6,1,1,0,1920,1080,1, hd graphics 620,2.7,12,512GB SSD,0,512,0,0,2, hd graphics 620,3,2.19,69211,20140401
7,4,13.3,1,1,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.11,71875,20915625
7,3,15.6,0,0,0,1920,1080,0, radeon 520,3,4,1TB HDD,1024,0,0,0,0, radeon 520,3,2.1,26054,7581714
10,3,15.6,0,1,0,1920,1080,1, geforce gtx 960m,2.3,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 960m,3,2.6,42038,12233058
4,4,12.5,1,0,0,1920,1080,1, hd graphics,2.5,8,256GB SSD,0,256,0,0,2, hd graphics,3,1.36,78439,22825749
4,3,15.6,0,0,0,1366,768,1, hd graphics 520,2,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2,35431,10310421
10,4,14,0,0,0,1920,1080,1, hd graphics 620,2.7,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.32,99048,28822968
4,4,12.5,0,0,0,1920,1080,1, hd graphics 620,2.8,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.6,90043,26202513
9,4,14,1,1,0,1920,1080,1, hd graphics 620,2.7,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,0.98,101179,29443089
16,3,13.3,0,0,0,1920,1080,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.2,63670,18527970
16,3,14,0,0,0,1366,768,1, hd graphics 510,2.1,4,128GB SSD,0,128,0,0,2, hd graphics 510,3,1.75,26587,7736817
4,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.6,8,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.9,49817,14496747
0,3,15.6,0,0,0,1366,768,1, hd graphics 505,1.1,4,500GB HDD,500,0,0,0,2, hd graphics 505,3,2.4,20246,5891586
10,3,15.6,0,0,0,1920,1080,1, geforce 920mx,2.7,8,1TB HDD,1024,0,0,0,3, geforce 920mx,3,2.2,36497,10620627
0,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.6,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,4.2,103097,30001227
4,3,14,0,0,0,1920,1080,1, hd graphics 620,2.8,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.6,64202,18682782
10,5,15.6,0,0,0,1920,1080,1, quadro m520m,2.5,16,512GB SSD,0,512,0,0,3, quadro m520m,3,2.18,98834,28760694
2,0,13.3,1,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.1,72354,21055014
2,3,15.6,0,0,0,1366,768,1, hd graphics 505,1.1,4,1TB HDD,1024,0,0,0,2, hd graphics 505,0,2,21258,6186078
10,3,15.6,0,0,0,1920,1080,0, radeon 530,3.6,6,256GB SSD,0,256,0,0,0, radeon 530,3,2.2,29251,8512041
2,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050 ti,2.8,16,256GB SSD +  1TB HDD,1024,256,0,0,3, geforce gtx 1050 ti,3,2.5,95851,27892641
4,3,17.3,0,0,0,1600,900,1, radeon r7 m445,2,4,1TB HDD,1024,0,0,0,0, radeon r7 m445,3,2.36,35112,10217592
4,0,13.3,1,0,0,3200,1800,1, hd graphics 615,1.3,8,512GB SSD,0,512,0,0,2, hd graphics 615,3,1.24,107258,31212078
4,3,14,0,0,0,1366,768,1, hd graphics 520,2,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.76,31169,9070179
7,4,12.5,1,0,0,3840,2160,1, hd graphics 515,1.2,8,240GB SSD,0,240,0,0,2, hd graphics 515,3,1.09,165168,48063888
10,0,14,1,1,0,2560,1440,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.42,124142,36125322
7,4,14,0,0,0,1920,1080,1, hd graphics 620,2.7,8,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.48,111302,32388882
5,3,15.6,0,0,0,1366,768,1, hd graphics 520,2.3,4,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.3,34579,10062489
10,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.8,63456,18465696
10,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.7,6,256GB SSD,0,256,0,0,3, geforce 940mx,3,2.2,42038,12233058
16,3,14,0,0,0,1366,768,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.75,48751,14186541
16,4,14,0,1,0,1920,1080,1, hd graphics 520,2.6,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.47,91908,26745228
14,4,12.5,1,1,0,3840,2160,1, hd graphics 620,2.5,16,512GB SSD,0,512,0,0,2, hd graphics 620,3,1.29,95851,27892641
18,4,13.3,0,1,0,1920,1080,1, geforce 940mx,2.3,8,256GB SSD,0,256,0,0,3, geforce 940mx,3,1.28,49817,14496747
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,12,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.25,34579,10062489
0,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050,3,2.7,67133,19535703
2,3,14,0,0,0,1366,768,1, hd graphics 500,1.1,4,32GB Flash Storage,0,0,32,0,2, hd graphics 500,3,1.63,15931,4635921
4,3,15.6,0,0,0,1366,768,1, radeon r5 m430,2.5,4,500GB HDD,500,0,0,0,0, radeon r5 m430,3,2.25,31915,9287265
4,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.4,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.09,56634,16480494
0,3,14,0,0,0,1366,768,1, hd graphics 400,1.6,4,32GB Flash Storage,0,0,32,0,2, hd graphics 400,2,1.68,18595,5411145
7,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.34,63350,18434850
7,3,17.3,0,1,0,1920,1080,0, radeon 530,2.5,6,2TB HDD,2048,0,0,0,0, radeon 530,3,2.71,34899,10155609
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.4,4,128GB SSD,0,128,0,0,2, hd graphics 620,3,2.18,29144,8480904
7,2,11.6,0,0,0,1366,768,1, hd graphics 400,1.6,4,16GB Flash Storage,0,0,16,0,2, hd graphics 400,2,1.23,20513,5969283
7,3,14,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.64,53840,15667440
7,3,15.6,0,0,0,1920,1080,1, geforce 930mx,2.7,8,256GB SSD,0,256,0,0,3, geforce 930mx,3,2.04,54292,15798972
7,5,15.6,0,1,0,1920,1080,1, quadro m1000m,2.7,8,8GB SSD,0,8,0,0,3, quadro m1000m,3,2,119827,34869657
2,1,17.3,0,1,0,1920,1080,1, geforce gtx 980m,2.7,32,256GB SSD +  256GB SSD,0,256,0,0,3, geforce gtx 980m,3,3.58,68145,19830195
10,0,15.6,1,1,0,1920,1080,1, hd graphics 520,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.8,45128,13132248
4,3,15.6,0,0,0,1920,1080,1, geforce 940mx,2.5,4,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce 940mx,3,2.18,48618,14147838
7,3,15.6,0,0,0,1920,1080,0, radeon 520,3,6,128GB SSD +  1TB HDD,1024,128,0,0,0, radeon 520,3,2.1,34632,10077912
0,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.4,4,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.4,26587,7736817
7,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,8,1TB HDD,1024,0,0,0,2, hd graphics 620,3,2.04,42944,12496704
17,3,14,0,0,0,1366,768,1, hd graphics 400,1.4,2,32GB Flash Storage,0,0,32,0,2, hd graphics 400,3,1.45,11231,3268221
4,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,8,128GB SSD,0,128,0,0,2, hd graphics 620,3,1.95,43157,12558687
4,1,17.3,0,1,0,1920,1080,1, geforce gtx 1060,2.8,16,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,4.36,133467,38838897
7,3,14,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,1.64,41505,12077955
4,1,15.6,0,0,0,1920,1080,1, geforce gtx 1050,2.5,8,1TB HDD,1024,0,0,0,3, geforce gtx 1050,3,2.56,43636,12698076
4,4,14,0,0,0,1920,1080,1, hd graphics 620,2.8,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.36,94572,27520452
4,0,13.3,1,0,0,1920,1080,1, hd graphics 615,1.3,16,256GB SSD,0,256,0,0,2, hd graphics 615,3,1.22,87859,25566969
10,3,13.3,0,0,0,1920,1080,1, hd graphics 620,2.5,4,128GB SSD,0,128,0,0,2, hd graphics 620,3,1.44,46940,13659540
10,3,15.6,0,0,0,1920,1080,0, radeon 530,2.9,4,256GB SSD,0,256,0,0,0, radeon 530,3,2.2,21259,6186369
7,3,15.6,0,0,0,1920,1080,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,2.04,44702,13008282
16,3,15.6,0,1,0,1920,1080,1, geforce 930m,2.5,16,256GB SSD,0,256,0,0,3, geforce 930m,3,2.4,75924,22093884
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 1050 ti,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1050 ti,3,2.5,66547,19365177
0,3,15.6,0,0,0,1366,768,1, hd graphics 620,2.5,4,500GB HDD,500,0,0,0,2, hd graphics 620,3,2.4,29784,8667144
16,3,13.3,0,0,0,1920,1080,1, hd graphics 520,2.3,4,128GB SSD,0,128,0,0,2, hd graphics 520,3,1.2,63670,18527970
7,3,13.3,0,0,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.49,51149,14884359
16,3,13.3,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,1.2,77789,22636599
10,3,15.6,0,0,0,1920,1080,1, hd graphics 520,2.3,8,256GB SSD,0,256,0,0,2, hd graphics 520,3,2.3,55923,16273593
10,1,15.6,0,1,0,1920,1080,1, geforce gtx 1060,2.8,8,128GB SSD +  1TB HDD,1024,128,0,0,3, geforce gtx 1060,3,2.5,63350,18434850
4,3,15.6,0,0,0,1920,1080,1, radeon r7 m445,2.7,16,?,0,0,0,0,0, radeon r7 m445,3,2.3,62938,18314958
7,3,14,0,0,0,1920,1080,1, hd graphics 520,2.3,4,500GB HDD,500,0,0,0,2, hd graphics 520,3,1.54,53280,15504480
7,0,13.3,1,0,0,1920,1080,1, hd graphics 620,2.5,4,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.28,90576,26357616
10,3,13.3,0,1,0,1920,1080,1, hd graphics 620,2.5,8,256GB SSD,0,256,0,0,2, hd graphics 620,3,1.44,51149,14884359
